SNO,INSTCODE,NAME OF THE INSTITUTION,TYPE,INST_REG,new_dist,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS
427,VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,PVT,AU,Krishna,GUDIVADA,COED,JNTUK,2008,AU,CSM,57549,57549,144054,144054,131438,131438,154400,154400,144780,144780,57549,57549,57549,147650,57549,160432,156468,114223
428,VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,PVT,AU,Krishna,GUDIVADA,COED,JNTUK,2008,AU,ECE,168676,168676,168676,172989,168676,168676,168676,168676,168676,168676,168676,168676,168676,168676,168676,168676,137882,149726
429,VVIP,VALLABHANENI VENKATADRI INST OF PHARM SCIENCES,PVT,AU,Krishna,GUDLAVALLERU,COED,JNTUK,2010,AU,PHM,114014,114014,114014,114014,114014,114014,114014,114014,114014,114014,114014,114014,114014,114014,114014,114014,116285,122285
430,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,AGR,169131,169131,169131,169131,173554,173554,169163,169163,169169,169169,155199,169131,169142,169142,169163,169163,111808,107985
431,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,CAI,143061,143061,173428,173428,143061,143061,143061,143061,160550,160550,143061,143061,143061,143061,143061,143061,145456,140911
432,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,CIV,154276,154276,154276,154276,154276,154276,154276,154276,160777,160777,154276,154276,154276,154276,154276,154276,128150,151372
433,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,CSD,168132,168132,168159,168159,168132,168132,168132,168132,168132,168132,168132,168132,168132,168132,168132,168132,149885,130173
434,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,CSE,135844,143847,155618,173093,162986,162986,164893,164893,135844,143847,135844,143847,152495,152495,137685,143847,85835,118599
435,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,ECE,134928,134928,172040,172040,134928,134928,146335,146335,134928,146422,134928,134928,134928,134928,155339,166152,163037,144359
436,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,EEE,133982,133982,133982,133982,173154,173154,166452,166452,133982,133982,133982,133982,133982,133982,133982,133982,124481,150193
437,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,MEC,143410,148984,143410,148984,171324,171324,143410,148984,143410,148984,143410,148984,143410,148984,143410,148984,147718,139737
438,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,MIN,165902,165902,165902,165902,165902,165902,165902,165902,165902,165902,165902,165902,165902,165902,165902,165902,100021,98345
439,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,CIV,90305,90305,144857,158615,163624,163624,166686,166686,166820,166820,90305,90305,168405,168405,136130,144444,101785,146903
440,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,CSC,60227,60227,127735,169099,165223,169394,97614,140516,93452,118005,111464,111464,91073,91073,126057,134064,66205,64156
441,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,CSD,55665,55665,160991,160991,165902,165902,120677,120677,92389,92389,55665,55665,70841,77957,104517,104517,53625,51317
442,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,CSE,45289,45289,95770,113764,159234,159234,61458,61458,70282,77234,55630,147851,54591,54591,68490,68490,44764,44883
443,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,CSM,48310,48310,133605,133605,135039,143199,98240,104256,76962,77581,48310,48310,67528,72174,111371,111371,59431,56980
444,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,CSO,69895,72407,170552,170552,173313,173313,156904,156904,120096,123078,69895,72407,120400,132828,94078,132200,76791,81496
445,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,ECE,83502,90119,170102,170102,173479,173479,115747,147039,119154,120624,124174,124174,122292,122292,130449,130449,95403,116224
446,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,EEE,100579,100579,160477,160477,173316,173316,162959,162959,151577,160098,138891,138891,135702,149774,100579,160158,131509,118973
447,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,MEC,169131,169163,169131,171131,169131,169163,169131,169163,169131,169163,160441,171466,169131,169163,169131,169163,150687,115062
448,BVSR,BVSR ENGINEERING COLLEGE,PVT,AU,Prakasam,CHIMAKURTHY,COED,JNTUK,2008,AU,CIV,4166,4166,4166,4166,4166,4166,4166,4166,4166,4166,4166,4166,4166,4166,4166,4166,66908,72313
449,BVSR,BVSR ENGINEERING COLLEGE,PVT,AU,Prakasam,CHIMAKURTHY,COED,JNTUK,2008,AU,CSD,159348,159348,161105,161105,159348,159348,159348,168173,165960,165960,159348,159348,159348,164407,159348,159348,153756,117921
450,BVSR,BVSR ENGINEERING COLLEGE,PVT,AU,Prakasam,CHIMAKURTHY,COED,JNTUK,2008,AU,CSE,98873,98873,158732,172546,170008,172407,122624,122624,132850,132850,139531,139531,135228,135228,102103,102103,117079,82848
451,BVSR,BVSR ENGINEERING COLLEGE,PVT,AU,Prakasam,CHIMAKURTHY,COED,JNTUK,2008,AU,ECE,166057,166057,167840,167840,166731,166731,166057,166057,166057,166057,166057,166057,166057,166057,166057,166057,148952,156285
452,CECC,CHIRALA ENGINEERING COLLEGE,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,CSE,125209,125209,173393,173393,125209,162346,165488,165488,163513,168624,125209,163268,149954,149954,166217,166217,125264,147427
453,CECC,CHIRALA ENGINEERING COLLEGE,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,ECE,95770,124192,171612,171612,157709,172168,153216,153216,95770,124192,95770,124192,167274,167274,95770,142895,95924,125308
454,IITM,INDIRA INST OF TECHNOLOGY SCI,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,2009,AU,CAI,166950,168500,173505,173505,166950,168500,166950,168500,166950,168500,166950,168500,166950,168500,166950,168500,150275,150688
455,IITM,INDIRA INST OF TECHNOLOGY SCI,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,2009,AU,CSC,168227,168227,172311,172311,168227,168227,168227,168227,168227,172169,168227,168227,168227,168227,168227,168227,107017,107240
456,IITM,INDIRA INST OF TECHNOLOGY SCI,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,2009,AU,CSE,136577,136577,171937,171937,171945,171945,159910,159910,164329,164329,136577,136577,162372,162372,136577,136577,147936,133947
457,IITM,INDIRA INST OF TECHNOLOGY SCI,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,2009,AU,ECE,106639,106639,172089,173354,156805,156805,153779,154781,159695,159695,127355,127355,106639,106639,106639,106639,136576,137752
458,KCIT,KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,2008,AU,AIM,133935,133935,138192,138192,138578,138578,165298,165298,143664,157638,147410,147410,151106,151106,154094,154094,158075,124778
459,KCIT,KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,2008,AU,CAI,89234,117278,172188,172188,114319,123577,130189,158309,156210,156210,89234,129630,119082,150330,165262,165262,135608,131038
460,KCIT,KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,2008,AU,CSE,112038,112038,173494,173494,112038,169594,135941,135941,163831,163831,142452,142452,146218,156195,124043,137264,109836,113019
461,KCIT,KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,2008,AU,ECE,144582,144582,171587,171587,169396,169396,167624,167624,169025,169025,144582,144582,152717,156261,163072,163072,167471,151745
462,MSEW,MALINENI SUSEELAMMA WOMENS ENGG COLLEGE,PVT,AU,Prakasam,SINGARAYAKONDA,GIRLS,JNTUK,1999,AU,CSE,123923,168755,150475,172557,162721,168755,158045,168755,160744,168755,148822,168755,157419,168755,149284,168755,132211,148088
463,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,AID,59178,65330,111333,120663,129097,129097,81132,81132,118717,145376,88485,88485,85972,92024,70282,70282,59505,51260
464,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,AIM,54757,54757,138909,138909,141051,141051,86585,86585,127356,127356,54757,54757,91424,95621,66285,70062,68504,72181
465,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,CIC,53301,73457,119745,146778,142297,147448,96321,96321,137725,137725,53301,73457,86659,86659,95243,95243,72545,79948
466,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,CIT,62464,70876,111342,111342,128947,143112,76474,76474,85428,85428,80978,80978,98510,98510,62989,86779,61901,58005
467,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,CIV,145544,145544,172962,172962,172031,172031,164812,164812,167640,167640,145544,145544,168196,168196,159481,165665,141461,131438
468,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,CSE,34089,34089,63754,63754,133345,148086,57072,57072,56100,56100,49822,49822,43184,43184,43544,60202,47181,48627
469,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,CSER,103862,103862,172104,172104,103862,173463,116207,164296,161047,161047,103862,103862,121928,131454,166156,168976,106884,105992
470,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,ECE,70076,70076,134466,134466,171022,171022,105149,105149,124327,142489,70076,72339,94775,103179,109926,109926,77185,78187
471,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,EEE,109111,109111,170169,172840,173145,173145,167057,167057,158666,168563,128510,128510,158097,158097,141644,145812,121053,113013
472,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,INF,63877,63877,87362,134733,123350,144690,98322,98322,128875,143341,63877,63877,89304,89304,85063,95066,64224,63939
473,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,MEC,69049,126277,172281,172281,171714,171714,164490,164490,168755,168755,154979,154979,158356,158356,69049,126277,139676,128262
474,PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,SPSR Nellore,KANDUKUR,COED,JNTUK,2001,AU,CAI,110315,110315,171682,172467,113326,113326,164348,164348,167749,167749,110315,126072,156257,156257,110315,127673,135240,123663
475,PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,SPSR Nellore,KANDUKUR,COED,JNTUK,2001,AU,CIV,135173,135173,153008,164089,135173,135173,135173,135173,135173,135173,135173,135173,135173,135173,144191,144191,153746,128494
476,PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,SPSR Nellore,KANDUKUR,COED,JNTUK,2001,AU,CSC,108487,108487,169889,169889,108487,108487,155595,155595,108487,140254,108487,108487,157729,157729,144565,144565,146392,114919
477,PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,SPSR Nellore,KANDUKUR,COED,JNTUK,2001,AU,CSE,93799,93799,171653,171653,172653,172653,144594,154733,166843,166843,128945,128945,132311,132311,163311,163311,98025,97160
478,PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,SPSR Nellore,KANDUKUR,COED,JNTUK,2001,AU,ECE,134386,149484,173257,173257,150729,171567,162658,162658,156152,159501,156867,156867,168396,168396,159481,159481,168943,160363
479,PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,SPSR Nellore,KANDUKUR,COED,JNTUK,2001,AU,EEE,86550,140472,172369,172369,162017,162017,86550,140472,168533,168533,86550,140472,167595,167595,86550,140472,164172,124224
480,PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,SPSR Nellore,KANDUKUR,COED,JNTUK,2001,AU,MEC,22060,61661,172969,172969,143874,143874,80312,143778,131836,131836,22060,61661,22060,61661,22060,61661,83949,95333
481,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,AI,67692,67692,155128,155128,156144,156144,109269,115701,146433,146433,67692,67692,97145,97145,96992,118135,69752,54125
482,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,AID,68652,74000,170723,170723,72067,153543,116096,116096,122588,148799,68652,74000,101429,101429,94954,150227,72174,73937
483,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,CIC,72130,81469,102953,138345,77909,81469,124372,124372,156061,168196,107004,107004,103733,112453,105818,105818,81800,78908
484,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,CIT,78773,85514,172756,172756,78773,85514,126191,126191,145882,145882,78773,85514,107863,114112,160277,163814,83693,82325
485,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,CIV,108291,167628,156333,167769,159481,167628,108291,167628,151458,167628,108291,167628,117079,167628,108291,167628,108586,135679
486,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,CSD,57429,57429,159037,159037,169602,169602,105635,105635,116096,146078,57429,100133,89253,96880,105576,125934,57463,57703
487,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,CSE,49064,49672,138969,141003,172829,172829,87741,106812,90250,125627,68340,68919,96660,96660,97514,100353,51731,51486
488,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,CSM,38272,58960,172688,172688,173165,173312,106441,106441,138345,138345,55554,58960,89956,89956,75126,155253,59605,62651
489,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,ECE,99184,111411,172482,173307,168976,170273,159071,161515,151966,162599,140219,140219,141519,152097,150587,156783,110481,102414
490,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,EEE,165117,165117,170229,173052,165117,165117,167948,167948,166741,166741,165117,165117,165117,165117,165117,166262,166789,163929
491,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,INF,84400,84400,173127,173127,143940,143940,125300,125300,166803,166803,84400,84400,122093,122093,128719,157837,84809,71706
492,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,MEC,103811,157855,165021,165021,103811,157855,106089,157855,103811,157855,103811,157855,103811,157855,103811,157855,142753,131967
493,RGAN,RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,CSD,86340,86340,156414,156414,172810,172810,144124,144124,166152,166152,86340,86340,168712,168712,86340,97392,105912,97312
494,RGAN,RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,CSE,82414,82414,170989,173173,167435,167435,127841,127841,167471,167471,82414,82414,136822,144614,150938,150938,88114,127986
495,RGAN,RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,ECE,150653,150653,173232,173232,162354,164024,162986,162986,163371,163371,156891,156891,166430,166430,157855,166741,159524,161718
496,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,CIV,152156,152156,167875,167875,152156,152156,152156,152156,152156,152156,152156,152156,152156,152156,152156,152156,55405,141130
497,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,CSD,122764,122764,122764,160531,122764,122764,152782,152782,122764,158056,122764,122764,125977,148068,122764,122764,122588,122402
498,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,CSE,80521,107418,169601,172172,171215,172728,144868,144868,166478,166478,99563,107418,124353,124353,130759,130759,113444,83009
499,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,CSM,102480,102480,136070,136070,104487,104487,154689,154689,161411,161491,102480,102480,151266,151266,102480,156565,96913,74054
500,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,ECE,155547,155547,166077,171417,155547,155547,155547,158584,164507,164507,155547,155547,159739,159739,155547,155547,154806,151129
501,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,EEE,164411,164411,164411,166086,164411,164411,164411,167157,164411,164411,164411,167541,164411,164411,164411,164411,167550,164917
502,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,MEC,160098,160098,172890,172890,172863,172863,160098,160098,160098,160098,160098,160098,160098,160098,160098,160098,141360,143142
503,SGIT,DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,1997,AU,AIM,140559,161171,172150,172150,169545,170461,144565,161171,155253,161171,140559,161171,171199,171199,140559,162966,147527,132347
504,SGIT,DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,1997,AU,CSE,153258,153258,172341,172341,153258,171692,153258,153258,163952,166876,153258,153258,167348,167348,153258,153258,151733,131498
505,SGIT,DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,1997,AU,ECE,156596,167380,171539,171539,173101,173101,165268,167380,156596,167380,156596,167380,168985,168985,156596,167380,162228,161682
506,ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Srikakulam,TEKKALI,COED,JNTUV,2001,AU,CIV,112851,112851,113086,169678,116323,116323,112851,112851,164101,164101,112851,112851,112851,114348,112851,132901,166375,120268
507,ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Srikakulam,TEKKALI,COED,JNTUV,2001,AU,CSD,29310,29310,148455,148455,32524,32524,37865,44336,55274,59605,29310,29310,36717,36717,37867,37867,58248,43967
508,ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Srikakulam,TEKKALI,COED,JNTUV,2001,AU,CSE,15364,15364,74969,74969,164129,169972,26947,26947,36240,36240,22762,22762,20584,22939,163771,163771,39351,43688
509,ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Srikakulam,TEKKALI,COED,JNTUV,2001,AU,CSM,27737,28023,169464,169464,172598,172598,40051,40051,53100,53100,27737,34759,40316,40316,45801,45801,50887,118263
510,ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Srikakulam,TEKKALI,COED,JNTUV,2001,AU,ECE,39589,39589,160013,160013,172248,172248,46732,63741,71584,88984,39589,39589,40796,41902,48361,52055,78628,75204
511,ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Srikakulam,TEKKALI,COED,JNTUV,2001,AU,EEE,71716,71716,159987,159987,71716,71716,81992,90577,109588,144463,71716,71716,71716,73588,80756,85937,132704,168247
512,ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Srikakulam,TEKKALI,COED,JNTUV,2001,AU,INF,38467,38467,170096,172742,127818,127818,47396,47396,65949,72594,38467,40069,41515,42264,48322,48448,71616,66608
513,ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Srikakulam,TEKKALI,COED,JNTUV,2001,AU,MEC,90418,130203,113930,170300,90418,131210,122138,134572,147249,167140,90418,130203,90418,150544,90418,130203,165157,102518
514,BRAUSF,COLLEGE OF ENGINEERING BR AMBEDKAR UNIV SELF FINANCE,SF,AU,Srikakulam,SRIKAKULAM,COED,BRAU,2018,AU,CIV,67241,157929,152183,157929,67241,157929,167938,167938,67241,157929,67241,157929,144371,157929,67241,157929,152733,133096
515,BRAUSF,COLLEGE OF ENGINEERING BR AMBEDKAR UNIV SELF FINANCE,SF,AU,Srikakulam,SRIKAKULAM,COED,BRAU,2018,AU,CSE,44677,45078,65168,140703,139992,150809,74216,74216,78920,80143,44677,45078,60388,60388,60419,60419,136190,59720
516,BRAUSF,COLLEGE OF ENGINEERING BR AMBEDKAR UNIV SELF FINANCE,SF,AU,Srikakulam,SRIKAKULAM,COED,BRAU,2018,AU,ECE,38767,77667,171792,173116,168247,168247,126532,126532,148634,148634,38767,77667,97360,97360,133472,133472,158890,106536
517,BRAUSF,COLLEGE OF ENGINEERING BR AMBEDKAR UNIV SELF FINANCE,SF,AU,Srikakulam,SRIKAKULAM,COED,BRAU,2018,AU,EEE,82385,160808,148660,160808,131250,160808,163430,163430,162097,162097,82385,160808,164662,164662,94534,160808,136097,166589
518,BRAUSF,COLLEGE OF ENGINEERING BR AMBEDKAR UNIV SELF FINANCE,SF,AU,Srikakulam,SRIKAKULAM,COED,BRAU,2018,AU,MEC,150273,150273,172318,172318,150273,150273,150273,150273,150273,150273,150273,150273,150273,150273,150273,150273,149557,128066
519,GMRI,G M R INSTITUTE OF TECHNOLOGY,PVT,AU,Vizianagaram,RAJAM,COED,JNTUV,1997,AU,CAD,13077,13077,101627,105354,103325,103325,20191,20191,24524,24524,13077,13077,16129,19439,91521,91521,13230,19643
520,GMRI,G M R INSTITUTE OF TECHNOLOGY,PVT,AU,Vizianagaram,RAJAM,COED,JNTUV,1997,AU,CIV,59438,62601,144690,168486,171954,171954,98478,124703,105645,128262,59438,62601,66442,68049,95824,137072,117363,121243
521,GMRI,G M R INSTITUTE OF TECHNOLOGY,PVT,AU,Vizianagaram,RAJAM,COED,JNTUV,1997,AU,CSE,9696,11763,37747,37747,45883,76870,17486,17486,17055,19343,19292,19292,10347,13489,31763,56054,12559,12922
522,GMRI,G M R INSTITUTE OF TECHNOLOGY,PVT,AU,Vizianagaram,RAJAM,COED,JNTUV,1997,AU,CSM,14045,15037,45990,56594,55224,92905,15745,15745,17192,23266,14045,15037,18466,19426,48270,54212,17305,15525
523,GMRI,G M R INSTITUTE OF TECHNOLOGY,PVT,AU,Vizianagaram,RAJAM,COED,JNTUV,1997,AU,ECE,18738,18738,73199,115235,173051,173051,28239,28371,51236,51236,142968,142968,24571,24571,135356,135356,27900,29329
524,GMRI,G M R INSTITUTE OF TECHNOLOGY,PVT,AU,Vizianagaram,RAJAM,COED,JNTUV,1997,AU,EEE,28570,43847,167541,167541,141997,141997,73053,85648,88010,136334,28570,43847,45894,55645,72809,121560,47538,93184
525,GMRI,G M R INSTITUTE OF TECHNOLOGY,PVT,AU,Vizianagaram,RAJAM,COED,JNTUV,1997,AU,INF,13183,19489,82848,119323,170187,170187,22883,43735,25318,36780,22089,22089,22050,22050,101640,101640,21945,25603
526,GMRI,G M R INSTITUTE OF TECHNOLOGY,PVT,AU,Vizianagaram,RAJAM,COED,JNTUV,1997,AU,MEC,64679,103500,171286,171286,108548,108548,84059,128016,100883,168943,64679,103500,67151,117214,93785,104129,154838,154876
527,SSCE,SRI SIVANI COLLEGE OF ENGINEERING,PVT,AU,Srikakulam,SRIKAKULAM,COED,JNTUV,2006,AU,AIM,94371,95403,156114,156114,158192,158192,142608,168582,160861,169025,94371,95403,107996,149328,108315,108315,148325,139387
528,SSCE,SRI SIVANI COLLEGE OF ENGINEERING,PVT,AU,Srikakulam,SRIKAKULAM,COED,JNTUV,2006,AU,CIV,169131,169131,169131,169131,169131,169131,169131,169131,169131,169131,162576,169131,169131,169131,169163,169163,165368,157365
529,SSCE,SRI SIVANI COLLEGE OF ENGINEERING,PVT,AU,Srikakulam,SRIKAKULAM,COED,JNTUV,2006,AU,CSE,56760,56760,150246,173281,136260,136260,92142,157494,85792,85792,101480,101480,95950,108462,89057,96361,124956,111371
