SNO,INSTCODE,NAME OF THE INSTITUTION,TYPE,INST_REG,new_dist,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS
104,RIET,RAJAMAHENDRI INST OF ENGG AND TECHNOLOGY,PVT,AU,East Godavari,RAJAHMUNDRY,COED,JNTUK,2008,AU,CSE,95688,153666,177739,177739,140098,153666,175024,176386,176477,176477,135424,153666,172454,172454,173304,173304,130000,159864
105,RIET,RAJAMAHENDRI INST OF ENGG AND TECHNOLOGY,PVT,AU,East Godavari,RAJAHMUNDRY,COED,JNTUK,2008,AU,CSM,103249,103249,175697,175697,103249,105355,103249,103249,166906,175391,169311,169311,168261,168261,159576,159576,147143,115881
106,RIET,RAJAMAHENDRI INST OF ENGG AND TECHNOLOGY,PVT,AU,East Godavari,RAJAHMUNDRY,COED,JNTUK,2008,AU,ECE,112643,112643,173722,173722,124194,149096,167791,173472,164399,164399,112643,112643,157018,168507,173640,173640,158657,171238
107,SRIN,SRINIVASA INST OF ENGG AND TECHNOLOGY,PVT,AU,Konaseema,CHEYYERU,COED,JNTUK,2009,AU,AIM,149174,151468,172060,172060,156005,170644,176929,176929,158267,173329,160543,160543,167096,176845,174907,176219,139363,134637
108,SRIN,SRINIVASA INST OF ENGG AND TECHNOLOGY,PVT,AU,Konaseema,CHEYYERU,COED,JNTUK,2009,AU,CIV,166759,166759,166759,166759,166759,166759,166759,166759,166759,166759,166759,166759,166759,166759,166759,166759,156523,155174
109,SRIN,SRINIVASA INST OF ENGG AND TECHNOLOGY,PVT,AU,Konaseema,CHEYYERU,COED,JNTUK,2009,AU,CSE,90042,90042,165269,165269,164654,164654,172244,172244,161399,161399,158316,158316,174149,174149,130047,130047,125516,120600
110,SRIN,SRINIVASA INST OF ENGG AND TECHNOLOGY,PVT,AU,Konaseema,CHEYYERU,COED,JNTUK,2009,AU,ECE,161667,175476,177338,177338,161667,175476,166483,175476,176320,176320,161667,175476,176332,176332,161667,175476,151029,150436
111,SRIN,SRINIVASA INST OF ENGG AND TECHNOLOGY,PVT,AU,Konaseema,CHEYYERU,COED,JNTUK,2009,AU,MEC,150585,150585,152235,152235,150585,150585,150585,150585,150585,150585,150585,150585,150585,150585,150585,150585,171468,164883
112,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,Konaseema,RAMACHANDRAPURAM,COED,JNTUK,2009,AU,CIV,134762,134762,134762,134762,134762,134762,134762,134762,166145,166145,134762,134762,134762,134762,134762,134762,167635,162523
113,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,Konaseema,RAMACHANDRAPURAM,COED,JNTUK,2009,AU,CSD,111638,111638,144507,144507,146799,146799,146179,146179,146378,153660,111638,111638,159603,169964,111638,141972,144172,162156
114,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,Konaseema,RAMACHANDRAPURAM,COED,JNTUK,2009,AU,CSE,98142,98142,172114,172114,177256,177385,172707,172707,135304,144827,123319,141201,177317,177317,156137,162018,112560,112192
115,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,Konaseema,RAMACHANDRAPURAM,COED,JNTUK,2009,AU,CSM,87775,88507,173702,173702,126214,126214,153206,153206,126661,126661,96821,96821,144496,144496,127476,127476,126424,120467
116,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,Konaseema,RAMACHANDRAPURAM,COED,JNTUK,2009,AU,ECE,124722,150720,175814,177328,158058,176030,173918,175442,162077,167944,124722,168503,168519,174153,175001,175001,166095,152824
117,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,Konaseema,RAMACHANDRAPURAM,COED,JNTUK,2009,AU,EEE,127843,127843,127843,127843,127843,127843,127843,127843,127843,127843,127843,127843,166216,166216,127843,127843,157046,146387
118,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,Konaseema,RAMACHANDRAPURAM,COED,JNTUK,2009,AU,MEC,117266,117266,126340,126340,117266,117266,117266,117266,173340,173340,117266,117266,117266,160015,117266,117266,171417,160434
119,AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2007,AU,AGR,90238,149054,162458,149054,96136,149054,109281,149054,112844,149054,108703,149054,100924,149054,97569,149054,106325,106296
120,AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2007,AU,CIV,102136,109199,169585,169585,123743,123743,125599,129300,128643,127843,117899,128281,129633,131738,116760,118994,165477,165406
121,AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2007,AU,CS,150061,160199,176806,177782,150061,160199,155528,160199,167651,167651,150061,160199,170560,170560,150061,160199,137996,153287
122,AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2007,AU,CSE,105059,118839,176454,176454,133195,165540,170756,170756,176737,176737,174582,174582,176788,176788,125100,135904,127981,127577
123,AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2007,AU,ECE,131634,131634,157352,177273,163679,163679,164966,164966,173369,173369,131634,131634,166614,177644,137119,137119,141722,154637
124,ANCUSF,DR.YSR COLLEGE OF ENGINEERING & TECHNOLOGY-SELF FINANCE,SF,AU,Guntur,GUNTUR,COED,ANU,2009,AU,AIM,35348,35348,112911,112911,139175,139175,56151,56151,83182,151537,35348,35348,51514,51514,42213,84745,42868,47777
125,ANCUSF,DR.YSR COLLEGE OF ENGINEERING & TECHNOLOGY-SELF FINANCE,SF,AU,Guntur,GUNTUR,COED,ANU,2009,AU,CIV,98000,157659,157253,170108,158481,174118,162932,177012,169397,177821,164138,164138,164565,167146,102701,157659,155807,145915
126,ANCUSF,DR.YSR COLLEGE OF ENGINEERING & TECHNOLOGY-SELF FINANCE,SF,AU,Guntur,GUNTUR,COED,ANU,2009,AU,CS,56125,56125,115737,119526,177660,177660,102460,102460,125113,125113,56125,124649,88067,94966,115696,115696,77126,79399
127,ANCUSF,DR.YSR COLLEGE OF ENGINEERING & TECHNOLOGY-SELF FINANCE,SF,AU,Guntur,GUNTUR,COED,ANU,2009,AU,CSE,38172,38172,65168,65168,39960,80154,50977,169574,90147,90147,38172,38172,38172,38172,50663,74208,51642,28667
128,ANCUSF,DR.YSR COLLEGE OF ENGINEERING & TECHNOLOGY-SELF FINANCE,SF,AU,Guntur,GUNTUR,COED,ANU,2009,AU,DS,56421,56421,104253,120512,173637,173637,78558,138238,107667,107667,162323,162323,75997,75997,105053,105053,74559,71576
129,ANCUSF,DR.YSR COLLEGE OF ENGINEERING & TECHNOLOGY-SELF FINANCE,SF,AU,Guntur,GUNTUR,COED,ANU,2009,AU,ECE,37983,37983,85730,136463,96525,96525,63769,63769,132231,132231,37983,37983,47541,92506,88126,91141,61832,57105
130,ANCUSF,DR.YSR COLLEGE OF ENGINEERING & TECHNOLOGY-SELF FINANCE,SF,AU,Guntur,GUNTUR,COED,ANU,2009,AU,EEE,78359,98811,148780,167784,139207,146095,145455,162250,168867,168867,78359,98811,134772,134772,126388,126388,143626,112501
131,ANCUSF,DR.YSR COLLEGE OF ENGINEERING & TECHNOLOGY-SELF FINANCE,SF,AU,Guntur,GUNTUR,COED,ANU,2009,AU,MEC,90271,90271,165825,170795,165882,165882,157933,173039,168581,168581,90271,161729,170534,170534,170688,170688,145670,145456
132,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,Bapatla,BAPATLA,COED,ANU,1981,AU,CIV,102340,102340,176453,176819,167975,167975,151182,151254,155221,155221,131779,131779,147363,147363,169284,169284,109114,167656
133,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,Bapatla,BAPATLA,COED,ANU,1981,AU,CSE,40418,40418,88916,97198,133939,140002,54909,54909,66334,66334,51372,51372,63896,111475,59896,105254,50313,35240
134,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,Bapatla,BAPATLA,COED,ANU,1981,AU,CSM,37049,37049,103279,103279,126998,126998,91917,91917,65100,65100,166706,166706,51036,51265,113098,113098,35985,38143
135,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,Bapatla,BAPATLA,COED,ANU,1981,AU,ECE,44254,44254,127623,127623,164875,167556,156959,156959,148099,148099,62766,62766,83483,146630,92953,96453,64770,57598
136,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,Bapatla,BAPATLA,COED,ANU,1981,AU,EEE,72457,87373,161366,165409,162707,162707,154443,154443,168145,168145,72457,127046,168171,168171,162351,174649,141328,130912
137,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,Bapatla,BAPATLA,COED,ANU,1981,AU,INF,61945,75044,151639,151639,144066,144066,140458,174527,160230,160230,98807,98807,94137,94137,139467,139467,73128,99787
138,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,Bapatla,BAPATLA,COED,ANU,1981,AU,MEC,90754,90754,159411,159411,155305,160703,160902,160902,172721,172721,90754,90754,174351,174351,167410,167410,141917,139939
139,BWEC,BAPATLA WOMENS ENGG COLLEGE,PVT,AU,Bapatla,BAPATLA,GIRLS,ANU,2009,AU,AIM,57614,55109,64755,162178,61754,165362,65618,177064,71944,170661,63097,73606,65221,109613,61617,55109,74019,159011
140,BWEC,BAPATLA WOMENS ENGG COLLEGE,PVT,AU,Bapatla,BAPATLA,GIRLS,ANU,2009,AU,CSE,75409,64265,137135,145892,144544,144360,119278,157846,141196,175090,75444,126464,102176,134505,109794,140707,108703,79606
141,BWEC,BAPATLA WOMENS ENGG COLLEGE,PVT,AU,Bapatla,BAPATLA,GIRLS,ANU,2009,AU,ECE,87276,103473,152044,167584,154520,108525,153204,138743,150883,167291,100444,154453,127565,167503,121689,175868,112925,101670
142,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,ANU,2007,AU,CAI,71102,71102,161371,161652,134353,134353,91353,91353,152417,169636,123127,123127,131298,172367,129530,129530,76422,80859
143,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,ANU,2007,AU,CIT,104767,104767,174348,174348,177460,177460,162216,162216,151973,151973,104767,104767,158284,158284,146193,161464,111513,117978
144,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,ANU,2007,AU,CSC,76319,134730,173420,173420,123771,167451,154586,158960,148288,148288,121363,134730,158418,158418,76319,134730,82093,90718
145,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,ANU,2007,AU,CSD,68200,68200,159098,164450,135514,167504,102451,102451,148482,154495,68200,119990,99453,139956,134660,143818,75425,83641
146,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,ANU,2007,AU,CSE,75710,76199,136562,147570,176442,176442,89966,89966,115358,137559,155006,155006,81629,105137,93646,117226,70054,67811
147,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,ANU,2007,AU,CSM,52096,66343,157686,176488,147023,159019,105391,105391,114773,134513,52096,83675,87586,87586,166894,166894,77195,76932
148,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,ANU,2007,AU,ECE,83847,131464,170622,170622,164136,170323,155164,167312,160060,173771,124069,148848,157712,157712,148647,148647,127776,123057
149,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,ANU,2007,AU,EEE,111810,122527,174758,174758,173844,175433,154794,164962,163951,163951,114832,130132,169763,169763,147718,156088,136807,172741
150,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,AIM,117613,117613,164499,164499,177136,177874,145277,159975,142192,142192,117613,117613,147260,147260,133705,133705,129229,126492
151,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,CAI,113206,113206,177368,177368,166932,166932,163264,172527,174091,176176,113206,133021,175823,175823,160216,160216,152714,139711
152,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,CIV,169993,169993,169993,172766,169993,169993,174588,174588,169993,169993,169993,169993,169993,169993,169993,169993,171832,171167
153,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,CSC,146839,173319,168070,177067,146839,173319,146839,173319,176734,176734,146839,173319,146839,173319,172726,173319,128082,135274
154,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,CSD,121074,126017,171616,171616,158030,158030,176097,176097,175180,175180,149062,158735,173764,173764,172944,172944,157929,152958
155,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,CSE,122382,153058,176940,176940,177805,177805,174383,174383,173272,173272,151385,153058,172231,172231,168001,171748,158808,120522
156,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,ECE,97629,119113,164788,176383,176161,176161,174709,174709,176694,176694,97629,164137,174422,174422,161497,161497,144307,145723
157,CLPT,CHALAPATHI INSTITUTE OF PHARMACEUTICAL SCI.,PVT,AU,Guntur,GUNTUR,COED,ANU,2004,AU,PHM,149909,149909,149909,149909,149909,149909,149909,149909,149909,149909,149909,149909,149909,149909,149909,149909,126354,124974
158,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2008,AU,AUT,148963,148963,164697,164697,148963,148963,148963,148963,148963,148963,148963,148963,148963,148963,148963,148963,142293,138800
159,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2008,AU,CSE,101339,101339,163601,172386,155520,155520,171694,171694,175874,175874,144646,144646,177340,177340,162989,162989,138153,175705
160,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2008,AU,CSG,165539,165539,176241,176241,165539,165539,165539,165539,165539,165539,165539,165539,165539,165539,165539,165539,122740,123287
161,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2008,AU,CSM,163260,163260,172757,172757,163260,163260,171677,171677,172481,172481,163260,163260,163260,163260,175161,175161,143580,169287
162,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2008,AU,ECE,114341,151617,177554,177554,166374,166374,171828,171828,152049,155821,114341,151617,153363,153363,176167,176167,159966,148747
163,GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2007,AU,AID,150159,150159,168388,168388,150159,150159,150159,150159,160296,160296,150159,150159,150159,150159,150159,150159,174870,150586
164,GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2007,AU,CSE,114383,119553,177103,177103,171337,171337,167623,167623,153948,158003,114383,119553,168556,168556,146151,146151,120771,129757
165,GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2007,AU,CSM,115718,115718,175510,175510,115718,115718,122130,168953,115718,115718,115718,115718,115718,115718,168736,168736,129448,130547
166,GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2007,AU,ECE,130054,172592,177866,177866,130122,172592,130054,172592,130054,172592,130054,172592,130054,172592,130054,172592,149372,147281
167,HIND,HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2011,AU,AIM,144395,144395,156160,156160,144395,144395,156381,156381,144395,144395,144395,144395,147598,147598,144395,144395,154620,155196
168,HIND,HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2011,AU,CSE,158707,158707,174819,174819,158707,158707,158707,158707,163568,163568,158707,158707,158707,176674,168771,168771,150756,166675
169,HIND,HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2011,AU,ECE,125838,132600,138301,164743,176627,176627,125838,138693,153275,153275,125838,132600,161581,161581,125838,132600,168947,140342
170,JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,AU,Palnadu,NARASARAOPET,COED,JNTUK,2016,AU,CIV,66496,160876,162685,164727,166859,166859,124313,160876,137831,160876,66496,160876,98029,171539,97856,160876,154912,171164
171,JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,AU,Palnadu,NARASARAOPET,COED,JNTUK,2016,AU,CSE,24973,36774,54738,54738,69382,69382,29614,36774,40769,55841,78492,78492,24973,39414,24973,36774,31605,18286
172,JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,AU,Palnadu,NARASARAOPET,COED,JNTUK,2016,AU,ECE,26313,28606,65249,68197,57892,57892,54607,62901,26313,42361,26313,28606,47406,47406,36534,66129,48329,49061
173,JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,AU,Palnadu,NARASARAOPET,COED,JNTUK,2016,AU,EEE,57801,62387,177085,177085,139036,139036,136151,151638,168241,168241,159205,159205,83585,141789,116555,142734,79796,169496
174,JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,AU,Palnadu,NARASARAOPET,COED,JNTUK,2016,AU,MEC,73498,73498,177392,177392,113540,154190,171100,171100,147028,147028,73498,73498,142066,142066,158340,158340,148845,137625
175,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2010,AU,CAD,85008,122588,172988,172988,177308,177308,173349,173349,166797,173747,85008,122588,159743,159743,124487,134327,103059,103918
176,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2010,AU,CIV,124729,158501,153539,158501,160373,160373,173852,173852,166467,166801,140911,158501,154336,158501,171724,171724,171666,153810
177,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2010,AU,CSE,80032,80032,153252,154676,159301,159301,159008,159008,118746,157086,147993,147993,143453,143453,96498,111578,86752,124641
178,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2010,AU,CSM,63448,63448,158057,159522,157342,164824,131096,145223,173933,175873,63448,105781,98122,113333,108302,130549,78316,78334
179,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2010,AU,ECE,72548,76264,136281,152100,165358,175163,124247,140848,129055,144675,72548,76264,121040,151657,134215,141620,101946,96660
180,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2010,AU,EEE,129334,129334,156820,164590,129334,129334,153545,171178,176729,176729,129334,129334,129334,129334,129334,129334,153019,139241
181,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2010,AU,INF,109364,109364,162242,173960,165883,177816,167229,167229,145196,153064,140123,140123,169955,169955,126996,126996,128287,111340
182,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2010,AU,MEC,130049,130031,160867,160867,165620,165620,168887,168887,176381,176381,137500,130031,167976,167976,160410,130031,159770,149124
183,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,CSD,39210,39210,109175,110411,147759,147759,65422,65422,60090,63821,39210,166446,47710,48774,56660,56660,41340,35280
184,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,CSE,34379,34379,106010,106010,157101,160781,66416,66416,68789,68789,147095,147095,75954,75954,52426,54952,36554,32058
185,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,CSM,29026,29026,99372,99372,111150,114766,81979,81979,52790,53207,124363,124363,61445,61445,51877,51877,31419,31089
186,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,ECE,43890,43890,134788,154697,175416,175416,68171,68171,115058,157852,54758,90191,71465,80190,60490,60490,49109,51884
187,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,EEE,61956,61956,160192,160192,154796,154796,168614,168614,159168,170629,61956,61956,140785,140785,121339,121339,123460,111354
188,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,INF,38166,38166,114742,118807,176611,176611,71212,96602,84172,84172,49165,49165,86950,86950,60454,60454,43037,41889
189,LOYL,LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Palnadu,SATTENAPALLI,COED,JNTUK,2001,AU,CSE,140730,140730,172887,177826,165588,165588,171988,174062,149574,154849,140730,140730,174111,174111,140730,140730,159675,149542
190,LOYL,LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Palnadu,SATTENAPALLI,COED,JNTUK,2001,AU,ECE,98799,98799,177302,177302,162688,162688,149728,163810,162849,162849,98799,98799,168405,172817,152374,152374,147563,148627
191,MAMN,M.A.M COLLEGE OF PHARMACY,PVT,AU,Palnadu,NARASARAOPET,COED,ANU,2007,AU,PHM,177155,177155,177155,177155,177155,177155,177155,177155,177155,177155,177155,177155,177155,177155,177155,177155,114590,122193
192,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,AU,Guntur,GUNTUR,GIRLS,JNTUK,2003,AU,AID,110382,97654,149929,163237,132291,102969,123130,138795,117762,171040,129323,107874,114089,123043,115420,173105,117941,105006
193,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,AU,Guntur,GUNTUR,GIRLS,JNTUK,2003,AU,CSD,79401,95137,151502,136093,141572,107598,119018,172168,144050,158445,93264,124989,112756,168611,135388,141613,100250,107984
194,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,AU,Guntur,GUNTUR,GIRLS,JNTUK,2003,AU,CSE,92176,61878,137095,160618,139920,168695,134598,173402,139535,136414,131846,90177,136051,106833,129905,116199,117331,76506
195,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,AU,Guntur,GUNTUR,GIRLS,JNTUK,2003,AU,CSM,69804,75726,106627,177327,148227,80410,114312,143888,105880,158358,105926,138211,105542,113337,106970,163222,94505,90465
196,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,AU,Guntur,GUNTUR,GIRLS,JNTUK,2003,AU,ECE,103472,101821,157047,171829,161884,127352,145751,174088,152598,159855,144419,129893,153653,173149,150180,142656,144705,123853
197,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,AU,Guntur,GUNTUR,GIRLS,JNTUK,2003,AU,INF,78133,110907,129051,177418,140090,120713,116452,176201,131870,126132,95239,123224,124309,176115,121133,173751,102114,127226
198,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2006,AU,CAI,119667,119667,171815,173853,154199,154199,152464,175818,168161,171882,135926,135926,174371,174371,166326,166326,163664,151851
199,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2006,AU,CSD,126817,126817,175787,177532,177169,177755,176495,176495,173433,174056,159239,159239,176072,176072,167237,170564,167757,176071
200,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2006,AU,CSE,115182,123421,177013,177013,177271,177271,170092,171036,175602,176384,115182,171117,175497,175497,176227,176227,154982,156382
201,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2006,AU,ECE,117409,139250,177495,177495,168176,168176,163783,163783,170330,170330,168715,168715,162823,162823,145056,151296,144500,166087
202,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2006,AU,INF,121180,156396,177683,177683,153610,177201,146927,156396,156729,156729,129326,156396,160475,171745,173403,173403,172735,150376
203,NEWS,NEWTONS INST OF SCI AND TECH,PVT,AU,Palnadu,MACHERLA,COED,JNTUK,2010,AU,CSE,165124,165124,177231,177231,177115,177115,165124,165124,172564,172564,165124,165124,169802,169802,165124,165124,79493,144081
204,NEWS,NEWTONS INST OF SCI AND TECH,PVT,AU,Palnadu,MACHERLA,COED,JNTUK,2010,AU,ECE,177131,177131,177131,177131,177131,177131,177131,177131,177131,177131,177131,177131,177131,177131,177131,177131,150366,147106
205,NEWT,NEWTON INSTITUTE OF ENGINEERING,PVT,AU,Palnadu,MACHERLA,COED,JNTUK,2001,AU,CSE,162974,177732,177400,177732,167381,177732,174437,177732,174092,177732,162974,177732,176847,177732,162974,177732,171675,125760
206,NEWT,NEWTON INSTITUTE OF ENGINEERING,PVT,AU,Palnadu,MACHERLA,COED,JNTUK,2001,AU,CSM,170517,173661,171505,174081,170517,174574,173722,173722,170517,173661,170517,173661,171612,173661,170517,173661,141238,149742
